Date|Victime|Domaine|Pays|Résumé|Titre|URL
2023-05-09|La mairie de Tulancingo|tulancingo.gob.mx|MEX|Le système informatique de trois départements de la mairie de Tulancingo a été victime d'une attaque de ransomware. Les pirates ont demandé une rançon en bitcoins pour restaurer les données. Les départements touchés sont l'Impôt foncier, le Cadastre et le Transfert de propriété et l'Exécution fiscale. La mairie a refusé de payer la rançon et a pris des mesures pour récupérer les données. Les données des contribuables sont protégées et la mairie a signalé l'incident aux autorités compétentes.|Sufre ataque cibernético alcaldía de Tulancingo|https://sintesis.com.mx/hidalgo/2023/05/10/sufre-ataque-cibernetico/
2023-05-08|Bank Syariah Indonesia (BSI)|bsi.co.id|IDN|La plus grande banque islamique d'Indonésie, BSI, a été victime d'une attaque de ransomware. Le groupe de hackers LockBit a revendiqué la responsabilité de l'attaque et a demandé une rançon de 20 millions de dollars. BSI a refusé de payer la rançon et les hackers ont publié les données de 15 millions de clients et employés de la banque. BSI a assuré que les données de ses clients étaient en sécurité et qu'elle travaillait avec les autorités pour résoudre le problème. L'attaque soulève des questions sur la préparation et la vulnérabilité de BSI aux menaces cybernétiques, ainsi que sur la nécessité d'une meilleure sensibilisation et réglementation de la cybersécurité dans|"Explained: The ransomware attack on BSI, Indonesia's largest Islamic bank | Coconuts"|https://coconuts.co/jakarta/news/explained-the-ransomware-attack-on-bsi-indonesias-largest-islamic-bank/
2023-05-08|Dragos|dragos.com|USA|Un groupe de cybercriminels a tenté de faire chanter Dragos, mais n'a pas réussi à compromettre leurs systèmes. Les criminels ont réussi à accéder à des ressources utilisées par un nouvel employé de vente en compromettant son adresse e-mail personnelle. Dragos a bloqué le compte compromis et a activé son plan de réponse à l'incident. Les criminels ont tenté de déployer des ransomwares et ont contacté des employés de Dragos, mais l'entreprise a choisi de ne pas négocier avec eux. Dragos a ajouté des mesures de sécurité supplémentaires et recommande de renforcer l'infrastructure et les processus de gestion des identités et des accès.|"Deconstructing a Cybersecurity Event | Dragos"|https://www.dragos.com/blog/deconstructing-a-cybersecurity-event/
2023-05-08|Tribunal Supérieur du Travail (TST)|tst.jus.br|BRA|Le Tribunal Supérieur du Travail a subi une cyberattaque qui a paralysé ses systèmes numériques. La durée de l'attaque et les données potentiellement compromises ne sont pas encore connues. Les experts en cybersécurité recommandent d'adopter des pratiques de sécurité numérique robustes et de former les employés à identifier les menaces. Il est crucial que les organismes gouvernementaux et privés travaillent ensemble pour protéger les informations et la vie privée des citoyens. Cette attaque souligne l'importance d'investir dans la sécurité numérique et de prendre des mesures préventives pour éviter de futurs incidents.|Ataque cibernético paralisa sistemas do Tribunal Superior do Trabalho|https://www.contabeis.com.br/noticias/55689/ataque-cibernetico-paralisa-sistemas-do-tribunal-superior-do-trabalho/
2023-05-08|Fleury|fleury.com.br|BRA|Le groupe Fleury a subi une attaque informatique dans la nuit de dimanche. La société a immédiatement activé ses protocoles de sécurité pour minimiser les impacts sur ses opérations. Des entreprises spécialisées ont été sollicitées pour aider à résoudre le problème. Les opérations sont en train de reprendre progressivement avec des tests de sécurité en cours. Fleury continue d'enquêter sur les circonstances de l'attaque et prend toutes les mesures nécessaires pour limiter les dommages causés.|Fleury (FLRY3) identifica ataque cibernético em seu sistema na noite de domingo - São Bento em Foco - São Bento, Paraíba, Brasil e o Mundo|https://saobentoemfoco.com.br/noticia/97340/fleury-flry3-identifica-ataque-cibernetico-em-seu-sistema-na-noite-de-domingo.html
2023-05-08|Public Health Management Corporation (PHMC)|phmc.org|USA|Le Phoenician Medical Center (PMC) a récemment signalé une cyberattaque qui a perturbé certains de ses systèmes informatiques, affectant potentiellement jusqu'à 162 500 patients actuels et anciens. Les informations compromises comprennent les noms, coordonnées, informations démographiques, dates de naissance, numéros d'identification d'état, numéros de dossier médical, informations sur les diagnostics et les traitements, noms des prestataires, dates de service, informations sur les prescriptions et/ou informations sur l'assurance santé. L'incident a été signalé au Bureau des droits civils du HHS.|Phoenician Medical Center Cyberattack Affects Up to 162,500 Patients|https://www.hipaajournal.com/phoenician-medical-center-cyberattack-affects-up-to-162500-patients/
2023-05-07|ABB|abb.ch|CHE|La société suisse ABB, spécialisée dans les technologies d'électrification et d'automatisation, a été victime d'une attaque de ransomware Black Basta, qui a affecté son Active Directory Windows et des centaines de dispositifs. L'attaque a entraîné des retards dans les projets et des perturbations dans les usines. ABB a mis fin aux connexions VPN avec ses clients pour éviter la propagation du ransomware à d'autres réseaux. Black Basta est un groupe de cybercriminalité qui a lancé son opération Ransomware-as-a-Service en avril 2022 et a rapidement commencé à amasser des victimes d'entreprises dans des attaques à double extorsion. Les chercheurs ont également lié le groupe de ransomware à la bande de hackers|Multinational tech firm ABB hit by Black Basta ransomware attack|https://www.bleepingcomputer.com/news/security/multinational-tech-firm-abb-hit-by-black-basta-ransomware-attack/
2023-05-06|Fournisseur IT de HVC||NLD|Le fournisseur informatique de l'entreprise énergétique HVC a été victime d'une cyberattaque. Les données des clients ont été affectées, entraînant des problèmes de connexion et de facturation. Le problème a été résolu, mais les clients ne peuvent toujours pas accéder à leur portail personnel. HVC a informé les clients de l'incident et a présenté ses excuses, mais affirme que les données des clients n'ont probablement pas été compromises. L'entreprise n'a pas payé de rançon aux cybercriminels.|IT-leverancier van energiebedrijf HVC getroffen door cyberaanval|https://www.rtvdordrecht.nl/nieuws/nieuws/it-leverancier-van-energiebedrijf-hvc-getroffen-door-cyberaanval
2023-05-06|PME/ETI en Ile-de-France avec 300-500 salariés||FRA|AISI, une entreprise de cybersécurité, aide une PME/ETI victime d'une attaque ransomware depuis dimanche dernier. L'entreprise victime est une structure en IDF avec 300-500 salariés. Dès que l'attaque a été signalée, AISI a pris contact avec le client dans les 10 minutes qui ont suivi. Les équipes d'AISI ont créé une War Room et ont collecté les logs de toutes les VMs, démarrant ainsi une investigation pour identifier la souche/groupe d'attaquants et transférer les données à restaurer à l'équipe spécialisée en recovery. Pendant les deux jours suivants, AISI a continué l'investigation, accompagné le client dans la reconstruction et supervisé en temps réel. Cependant, il y a eu plusieurs problèmes auxquels il fallait faire face. Par exemple, le client n'a pas pu couper internet car la direction ne le souhaitait pas, et il a été difficile de transférer toutes les données de son hébergeur vers la team de restauration, ce qui a entraîné une perte de plus de 48 heures. De plus, il y a eu des sollicitations commerciales avec des coûts et des offres très différentes qui ont souvent été peu pertinentes. Le client a été passé sous SOC dès lundi pour limiter les risques avec un monitoring fin des IOCs/IOAs des attaquants et le déploiement de SentinelOne.|Comment AISI aide une entreprise victime d'un ransomware depuis dimanche dernier|https://www.linkedin.com/feed/update/urn:li:activity:7062079147749076992/
2023-05-05|Raleigh Housing Authority|rhaonline.com|USA|Une cyberattaque a touché l'Autorité de logement de Raleigh, en Caroline du Nord. Les systèmes informatiques ont été fermés, affectant les opérations commerciales et les résidents. La Garde nationale a été appelée pour enquêter sur l'attaque. L'Autorité de logement a notifié les autorités étatiques et fédérales et travaille à identifier les auteurs de l'attaque. Les résidents peuvent toujours soumettre leurs besoins de maintenance via une ligne d'appel.|"Raleigh Housing Authority cyber-attack | Cyberattack shuts down Raleigh Housing Authority computer systems - ABC11 Raleigh-Durham"|https://abc11.com/raleigh-housing-authority-cyber-attack-rha-shuts-down-operations-national-guard-security-team-ashley-lommers-johnson/13213151/
2023-05-04|Maxim|maxim-ic.de|DEU|L'entreprise allemande Maxim, spécialisée dans la production de cosmétiques, a été victime d'une cyberattaque. Les cybercriminels ont réussi à paralyser les systèmes informatiques de l'entreprise. Les détails de l'attaque n'ont pas été divulgués. L'entreprise a déclaré qu'elle travaillait avec des experts en sécurité pour résoudre le problème.|Handelsmarkenhersteller: Cyber-Erpresser legen Maxim lahm|https://www.lebensmittelzeitung.net/tech-logistik/nachrichten/schadsoftware-cyber-erpresser-legen-handelsmarkenhersteller-maxim-lahm-171065
2023-05-04|AvidXchange|avidxchange.com|USA|Des hackers ont publié des données sensibles volées chez AvidXchange, une entreprise de logiciels de paiement, suite à une deuxième attaque de rançongiciel cette année. Les données volées comprennent des accords de non-divulgation, des informations de paie des employés et des numéros de compte bancaire d'entreprise. Les données de connexion ont également été divulguées, y compris des noms d'utilisateur, des mots de passe et des réponses à des questions de sécurité pour divers systèmes de l'entreprise. Les mots de passe facilement devinables suggèrent que l'entreprise utilise des pratiques de sécurité laxistes. AvidXchange a confirmé que des données ont été exfiltrées en avril mais a refusé de répondre aux questions de TechCrunch concernant une éventuelle demande de rançon.|Payment software giant AvidXchange suffers its second ransomware attack of 2023|https://techcrunch.com/2023/05/03/avidxchange-second-ransomware-attack-2023/
2023-05-04|Le bureau du superviseur des élections du comté de Hillsborough|votehillsborough.org|USA|D'après cet article, une cyberattaque a eu lieu au bureau du superviseur des élections du comté de Hillsborough. L'accès au site web de l'article a été bloqué pour les utilisateurs. La cause de l'attaque n'a pas été précisée. Le bureau des élections a déclaré que les informations des électeurs n'ont pas été compromises. L'enquête est en cours.|Access Denied|https://www.wtsp.com/article/news/local/hillsboroughcounty/hillsborough-county-supervisor-of-elections-office-cyber-incident/67-270f1087-a065-48cd-88f1-09e5872484c9
2023-05-04|SECOP II|secop.gov.co|COL|La plateforme SECOP II, utilisée pour les trames de contratación pública en Colombie, a été victime d'une cyberattaque. La plateforme a été hors service pendant 34 heures. Les données des utilisateurs n'ont pas été compromises. Les processus en cours ne seront pas affectés. Les organismes de sécurité de l'État ont été convoqués pour enquêter sur l'incident.|Confirmaron ataque cibernético a la plataforma SECOP II - Infobae|https://www.infobae.com/colombia/2023/05/03/confirmaron-ataque-cibernetico-a-la-plataforma-secop-ii/
